0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.02228515866082398,0.022291379221632043,0.022291379221632043,0.022357087749687376,0.02228515866082398,0.022752440204138122,0.022291379221632043,0.022263083213443637,0.02228515866082398,0.022229248720923456,0.022229248720923456,0.022229248720923456,0.022229248720923456,0.022229248720923456,0.022229248720923456,0.022229248720923456,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.02281878549924212,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022888468655331236,0.022846650676920648,0.0,0.0,0.0,0.0,0.0,0.022888468655331236,0.0,0.0,0.022846650676920648,0.0,0.0,0.0,0.0,0.0,0.022888468655331236
0.02228515866082398,0.0,0.022327659256426807,0.022327659256426807,0.022393474727514264,0.02232142857142857,0.022789470632541175,0.022327659256426807,0.022299317195450395,0.02232142857142857,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02285592390703895,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02288383443631307,0.0,0.0,0.0,0.0,0.022530357273211354,0.02292572047501265,0.0,0.0,0.02288383443631307,0.0,0.0,0.02288942882203076,0.0,0.02284609052261968,0.02292572047501265
0.022291379221632043,0.022327659256426807,0.0,0.022333891680625356,0.022399725523093796,0.022327659256426807,0.022795831964314076,0.022333891680625356,0.0223055417083966,0.022327659256426807,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02286230378822589,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02289022210829689,0.0,0.0,0.0,0.0,0.0,0.02293211983884281,0.0,0.0,0.02289022210829689,0.0,0.0,0.022895818055601685,0.022508418931855637,0.022852467658967927,0.02293211983884281
0.022291379221632043,0.022327659256426807,0.022333891680625356,0.0,0.022399725523093796,0.022327659256426807,0.022795831964314076,0.022333891680625356,0.0223055417083966,0.022327659256426807,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02286230378822589,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02289022210829689,0.0,0.0,0.0,0.0,0.0,0.02293211983884281,0.0,0.0,0.02289022210829689,0.0,0.0,0.022895818055601685,0.022508418931855637,0.022852467658967927,0.02293211983884281
0.022357087749687376,0.022393474727514264,0.022399725523093796,0.022399725523093796,0.0,0.022393474727514264,0.022863027472913123,0.022399725523093796,0.022371291983359996,0.022393474727514264,0.022337293039726678,0.022337293039726678,0.022337293039726678,0.022337293039726678,0.022337293039726678,0.022337293039726678,0.022337293039726678,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.02292969523650471,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022999717084612896,0.022957695851695246,0.022491140513873582,0.0,0.0,0.0,0.02260307778173875,0.022999717084612896,0.0,0.0,0.022957695851695246,0.0,0.0,0.022963308294231533,0.0,0.022919830113187257,0.022999717084612896
0.02228515866082398,0.02232142857142857,0.022327659256426807,0.022327659256426807,0.022393474727514264,0.0,0.022789470632541175,0.022327659256426807,0.022299317195450395,0.02232142857142857,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02285592390703895,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02288383443631307,0.0,0.0,0.0,0.0,0.022530357273211354,0.02292572047501265,0.0,0.0,0.02288383443631307,0.0,0.0,0.02288942882203076,0.0,0.02284609052261968,0.02292572047501265
0.022752440204138122,0.022789470632541175,0.022795831964314076,0.022795831964314076,0.022863027472913123,0.022789470632541175,0.0,0.022795831964314076,0.02276689561894439,0.022789470632541175,0.022732295453632978,0.022732295453632978,0.022732295453632978,0.022732295453632978,0.022732295453632978,0.022732295453632978,0.022732295453632978,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.02333517341832589,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.023406433500582666,0.02336366918351385,0.022888863495735604,0.0,0.022854490652350564,0.0,0.023002780210749276,0.023406433500582666,0.022854490652350564,0.022854490652350564,0.02336366918351385,0.022854490652350564,0.022854490652350564,0.023369380873901956,0.02297396902833908,0.02332513384470611,0.023406433500582666
0.022291379221632043,0.022327659256426807,0.022333891680625356,0.022333891680625356,0.022399725523093796,0.022327659256426807,0.022795831964314076,0.0,0.0223055417083966,0.022327659256426807,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02227164268925106,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02286230378822589,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02293211983884281,0.02289022210829689,0.0,0.0,0.0,0.0,0.0,0.02293211983884281,0.0,0.0,0.02289022210829689,0.0,0.0,0.022895818055601685,0.022508418931855637,0.022852467658967927,0.02293211983884281
0.022263083213443637,0.022299317195450395,0.0223055417083966,0.0223055417083966,0.022371291983359996,0.022299317195450395,0.02276689561894439,0.0223055417083966,0.0,0.022299317195450395,0.02224337173402489,0.02224337173402489,0.02224337173402489,0.02224337173402489,0.02224337173402489,0.02224337173402489,0.02224337173402489,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02283328306551665,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.02290301049373294,0.0,0.0,0.0,0.0,0.0,0.0,0.02290301049373294,0.0,0.0,0.0,0.0,0.0,0.02286675479088665,0.0,0.0,0.02290301049373294
0.02228515866082398,0.02232142857142857,0.022327659256426807,0.022327659256426807,0.022393474727514264,0.02232142857142857,0.022789470632541175,0.022327659256426807,0.022299317195450395,0.0,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02226542763605644,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02285592390703895,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02292572047501265,0.02288383443631307,0.0,0.0,0.0,0.0,0.022530357273211354,0.02292572047501265,0.0,0.0,0.02288383443631307,0.0,0.0,0.02288942882203076,0.0,0.02284609052261968,0.02292572047501265
