0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,0.027788500718836418,0.02742042485535409,0.02742042485535409,0.02742042485535409,0.02742042485535409,0.02519763153394848,0.02742042485535409,0.028988551782622416,0.02742042485535409,0.027788500718836418,0.027788500718836418,0.027788500718836418,0.027788500718836418,0.027788500718836418,0.027788500718836418,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.02492223931396134,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.024655683636076894,0.02492223931396134,0.0,0.0,0.0,0.0,0.0,0.024655683636076894,0.0,0.0,0.02492223931396134,0.0,0.0,0.0,0.0,0.0,0.024655683636076894
0.027788500718836418,0.0,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.024507154069793594,0.02666903735313325,0.028194193721730043,0.02666903735313325,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.024239308278185982,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.023980056885558418,0.024239308278185982,0.0,0.0,0.0,0.0,0.0,0.023980056885558418,0.0,0.0,0.024239308278185982,0.0,0.0,0.024239308278185982,0.0,0.024507154069793594,0.023980056885558418
0.02742042485535409,0.02666903735313325,0.0,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.024182541670333724,0.026315789473684213,0.02782074420373286,0.026315789473684213,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.0,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.02742042485535409,0.024182541670333724,0.023662426214015053
0.02742042485535409,0.02666903735313325,0.026315789473684213,0.0,0.026315789473684213,0.026315789473684213,0.024182541670333724,0.026315789473684213,0.02782074420373286,0.026315789473684213,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.0,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.02742042485535409,0.024182541670333724,0.023662426214015053
0.02742042485535409,0.02666903735313325,0.026315789473684213,0.026315789473684213,0.0,0.026315789473684213,0.024182541670333724,0.026315789473684213,0.02782074420373286,0.026315789473684213,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.02742042485535409,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.0,0.024182541670333724,0.023662426214015053
0.02742042485535409,0.02666903735313325,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.0,0.024182541670333724,0.026315789473684213,0.02782074420373286,0.026315789473684213,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.02742042485535409,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.0,0.024182541670333724,0.023662426214015053
0.02519763153394848,0.024507154069793594,0.024182541670333724,0.024182541670333724,0.024182541670333724,0.024182541670333724,0.0,0.024182541670333724,0.02556549962824568,0.024182541670333724,0.024507154069793594,0.024507154069793594,0.024507154069793594,0.024507154069793594,0.024507154069793594,0.024507154069793594,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.0219793491131929,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.021744269101781406,0.0219793491131929,0.026352313834736494,0.0,0.026352313834736494,0.0,0.02519763153394848,0.021744269101781406,0.026352313834736494,0.026352313834736494,0.0219793491131929,0.026352313834736494,0.026352313834736494,0.0219793491131929,0.02519763153394848,0.022222222222222223,0.021744269101781406
0.02742042485535409,0.02666903735313325,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.024182541670333724,0.0,0.02782074420373286,0.026315789473684213,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.0,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.02742042485535409,0.024182541670333724,0.023662426214015053
0.028988551782622416,0.028194193721730043,0.02782074420373286,0.02782074420373286,0.02782074420373286,0.02782074420373286,0.02556549962824568,0.02782074420373286,0.0,0.02782074420373286,0.028194193721730043,0.028194193721730043,0.028194193721730043,0.028194193721730043,0.028194193721730043,0.028194193721730043,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025286086871208677,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.025015639663712994,0.0,0.0,0.0,0.0,0.0,0.0,0.025015639663712994,0.0,0.0,0.0,0.0,0.0,0.025286086871208677,0.0,0.0,0.025015639663712994
0.02742042485535409,0.02666903735313325,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.024182541670333724,0.026315789473684213,0.02782074420373286,0.0,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.02666903735313325,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023662426214015053,0.023918243661746996,0.0,0.0,0.0,0.0,0.02742042485535409,0.023662426214015053,0.0,0.0,0.023918243661746996,0.0,0.0,0.023918243661746996,0.0,0.024182541670333724,0.023662426214015053
