0,1,2
0.0,-0.14142135623731036,0.0
0.0,-0.14142135623730695,0.0
0.0,-0.14142135623730714,0.0
0.0,-0.141421356237307,0.0
0.0,-0.14142135623731072,0.0
0.0,-0.14142135623731095,0.0
0.0,-0.1414213562373093,0.0
0.0,-0.1414213562373106,0.0
0.0,-0.14142135623730684,0.0
0.0,-0.14142135623730695,0.0
0.0,-0.1414213562373109,0.0
0.0,-0.14142135623730984,0.0
0.0,-0.14142135623730706,0.0
0.0,-0.14142135623730684,0.0
0.0,-0.14142135623731153,0.0
0.0,-0.14142135623731145,0.0
0.0,-0.14142135623731097,0.0
0.0,-0.14142135623731067,0.0
0.0,-0.14142135623731134,0.0
0.0,-0.14142135623731103,0.0
0.0,-0.14142135623731053,0.0
0.0,-0.1414213562373109,0.0
0.0,-0.14142135623730973,0.0
0.0,-0.14142135623731042,0.0
0.0,-0.14142135623730998,0.0
0.0,-0.14142135623730695,0.0
0.0,-0.14142135623731067,0.0
0.0,-0.14142135623731053,0.0
0.0,-0.14142135623731047,0.0
0.0,-0.1414213562373078,0.0
0.0,-0.14142135623730706,0.0
0.0,-0.14142135623731053,0.0
0.0,-0.14142135623731142,0.0
0.0,-0.14142135623731153,0.0
0.0,-0.14142135623730695,0.0
0.0,-0.14142135623730837,0.0
0.0,-0.14142135623731064,0.0
0.0,-0.14142135623731075,0.0
0.0,-0.14142135623730684,0.0
0.0,-0.14142135623731053,0.0
0.0,-0.14142135623731053,0.0
0.0,-0.1414213562373075,0.0
0.0,-0.14142135623730753,0.0
0.0,-0.14142135623731078,0.0
0.0,-0.14142135623731103,0.0
0.0,-0.14142135623730706,0.0
0.0,-0.14142135623731084,0.0
0.0,-0.1414213562373075,0.0
0.0,-0.14142135623731086,0.0
0.0,-0.1414213562373096,0.0
-0.0005878566896133736,0.0,0.1000000000000017
0.012293421509140817,0.0,0.10000000000000159
-0.008944415922542468,0.0,0.10000000000000159
0.06872118802114417,0.0,0.0999999999999997
0.01624925915435407,0.0,0.100000000000001
0.059093009327046316,0.0,0.10000000000000017
-0.008889325864314346,0.0,0.1000000000000011
0.07122245884341968,0.0,0.09999999999999995
0.017524583565866687,0.0,0.10000000000000134
0.06543984377556669,0.0,0.09999999999999992
0.07080885855437243,0.0,0.09999999999999958
0.05064873244519849,0.0,0.1000000000000005
0.06099706339489375,0.0,0.09999999999999969
0.035881519078075956,0.0,0.10000000000000071
0.0636175154118163,0.0,0.10000000000000003
0.002907534937252315,0.0,0.10000000000000163
0.05404710084985705,0.0,0.10000000000000019
0.06659468770196308,0.0,0.09999999999999977
0.009778732292804888,0.0,0.09999999999999977
0.06954942216622025,0.0,0.09999999999999964
-0.013694319539807745,0.0,0.1000000000000001
0.04916247663053723,0.0,0.10000000000000037
-0.010791648609046803,0.0,0.10000000000000009
0.03697392220004851,0.0,0.10000000000000081
0.028657208202129993,0.0,0.10000000000000116
0.01425853596473902,0.0,0.1000000000000015
0.002000515655820019,0.0,0.10000000000000146
-0.05253899025852852,0.0,0.10000000000000057
0.037410317770973346,0.0,0.10000000000000069
0.06873888252166922,0.0,0.09999999999999994
0.06954942216622025,0.0,0.09999999999999964
0.06959488657924735,0.0,0.09999999999999962
0.06513021840030275,0.0,0.09999999999999987
-0.01685247830726039,0.0,0.10000000000000005
0.059675475859398475,0.0,0.09999999999999992
0.003250534613826998,0.0,0.10000000000000057
-0.0005878566896134852,0.0,0.1000000000000017
0.03649149456162486,0.0,0.10000000000000017
0.06208640830640057,0.0,0.09999999999999998
0.06898215468666902,0.0,0.09999999999999971
0.06740321642697995,0.0,0.09999999999999983
0.03570080829091853,0.0,0.10000000000000078
0.06621571953840566,0.0,0.09999999999999996
0.07122245884341968,0.0,0.09999999999999988
0.06660093763623556,0.0,0.09999999999999978
0.06110770147256121,0.0,0.10000000000000003
0.06110770147256121,0.0,0.10000000000000003
0.03310167121782422,0.0,0.10000000000000098
0.07122245884341968,0.0,0.09999999999999988
0.06380029543390905,0.0,0.10000000000000005
-0.1779069129759649,0.0,0.09999999999999949
-0.0456412939584178,0.0,0.09999999999999969
-0.1708111716665026,0.0,0.09999999999999934
-0.07307612066130599,0.0,0.09999999999999994
-0.1638839284904732,0.0,0.0999999999999992
-0.1628838171374607,0.0,0.09999999999999956
