0,1,2
0.00039809680583618437,0.11943031370153197,0.08164965809333306
0.00019316286150401955,0.11930723689764197,0.08164965809333295
0.00019585826102354962,0.11931374991195262,0.08164965809333272
0.000151495129293642,0.11928292946113506,0.0816496580933329
0.00039805381062804027,0.11942991255042275,0.08164965809333306
0.0004098854868253525,0.11941648858329514,0.08164965809333266
0.00022718728113371964,0.11932899781137193,0.08164965809333279
0.00035950764363255666,0.11940932774081328,0.08164965809333304
-5.146487451814767e-05,0.11911433052372379,0.08164965809333193
0.00023005048663365984,0.11933375224641227,0.08164965809333258
0.00043433981772276174,0.1194421999797802,0.08164965809333273
0.0002906691829542442,0.11936691776823967,0.08164965809333291
0.00016515234152989503,0.11928865017448329,0.08164965809333277
-5.626861096915796e-05,0.11910940138384192,0.08164965809333183
0.000422506688967939,0.11942194777245584,0.0816496580933326
0.00038180348388734464,0.1193808495726031,0.08164965809333245
0.00043520094123707684,0.11943941179059987,0.08164965809333273
0.000397735382100051,0.11942938573259017,0.08164965809333313
0.0003813773224636749,0.11938655926099423,0.08164965809333243
0.0004207047894177903,0.11943615632847328,0.08164965809333287
0.00037177620463572496,0.11939774788676127,0.0816496580933326
0.000410622504184583,0.11943109098520922,0.08164965809333286
0.00024033418399730348,0.11932974575114268,0.08164965809333243
0.00024118361343003253,0.11929736345569784,0.0816496580933324
8.149756930632702e-05,0.11916404195093745,0.08164965809333188
0.00019022650586908557,0.1192919290263571,0.0816496580933326
0.0003440465850699601,0.11939412483482123,0.0816496580933329
0.0004078997688986592,0.11943345439705609,0.08164965809333306
0.00039178509028923807,0.11942594154130193,0.08164965809333302
0.00020824198199161724,0.11931858490839237,0.08164965809333291
0.00020727108976561763,0.1193177684425426,0.08164965809333286
0.00039577559541378524,0.11941917548584664,0.08164965809333273
0.00042816258367022256,0.11943380731009458,0.0816496580933328
0.00043487632639128683,0.1194332987791095,0.08164965809333274
0.00023316567156145,0.11933583645567855,0.08164965809333283
0.0002826970569077004,0.11936408873932935,0.0816496580933328
0.0004161314910721457,0.11943202505222658,0.08164965809333276
0.0003702655634637651,0.11941403593212062,0.08164965809333291
1.143214616737315e-05,0.11916907451810621,0.08164965809333223
0.0003743611040899484,0.11941619850424143,0.08164965809333302
0.00037772113747174376,0.11941921094356603,0.08164965809333306
-0.002328231321913973,0.11695036419729694,0.08164965809332138
9.779631069048602e-05,0.11923839581517234,0.08164965809333252
0.00031828829231615025,0.1193621113662807,0.08164965809333265
0.00028800589323607607,0.11931417186332331,0.0816496580933323
0.00016196401073563345,0.11928448050805039,0.08164965809333266
0.0004176379107405038,0.11943317309457949,0.0816496580933328
0.00017236582301401654,0.11929747011102694,0.08164965809333283
0.00043031145239399407,0.11944160117398345,0.08164965809333286
0.0003292656314964921,0.1193933968491552,0.08164965809333291
0.007911795425011853,-0.05382011127348989,0.08164965809249204
-0.024832386998002283,-0.05377031895531927,0.08164965809249225
0.020761908574074048,-0.05383700856810841,0.0816496580924919
-0.1427495238398033,-0.05331051259135967,0.08164965809249433
-0.018439339470728074,-0.053780354775136194,0.08164965809249215
-0.09113751263127433,-0.053592990695813136,0.0816496580924931
-0.011711766574451365,-0.05378917321077594,0.08164965809249215
-0.16647570005348336,-0.05253974145171513,0.08164965809249818
-0.01940027796947126,-0.05377998091094906,0.08164965809249224
-0.14366923611409713,-0.05326163765259868,0.08164965809249462
-0.1616584678276133,-0.05277433701374686,0.08164965809249701
-0.08948468007505353,-0.05360002880857067,0.08164965809249304
-0.1263269244833943,-0.05339299591017508,0.08164965809249401
-0.033179033156039234,-0.05374634641707997,0.0816496580924923
-0.14508994770928452,-0.05325914491508816,0.08164965809249468
-0.02003608160932894,-0.05377970569885149,0.08164965809249222
-0.07927428161704349,-0.0536231823085461,0.08164965809249294
-0.12908673954010033,-0.05344524061697798,0.08164965809249378
-0.04755437462017109,-0.05368595835631631,0.08164965809249261
-0.14603383760977215,-0.05331531176251926,0.08164965809249436
-0.011831862322505002,-0.053782451689771325,0.08164965809249215
-0.10251506037788523,-0.0535421052941316,0.08164965809249329
-0.006423431356724593,-0.05379256711136683,0.08164965809249213
-0.04268487740430793,-0.05372003854913393,0.08164965809249247
-0.046857311552736036,-0.05371733100868268,0.0816496580924925
-0.025533917789952777,-0.053767971007760804,0.08164965809249228
0.0017714142369157043,-0.053811015519996286,0.08164965809249206
0.03277680853311129,-0.05385187844728532,0.08164965809249193
-0.05316948914910174,-0.0536980946738098,0.08164965809249256
-0.15235543116659306,-0.05316180567611014,0.0816496580924951
-0.15189698707472635,-0.05322498145041445,0.08164965809249486
-0.15503443275813908,-0.053162245801292037,0.08164965809249512
-0.13666814784638914,-0.0534066763321316,0.08164965809249386
0.004292727539116641,-0.05381097177732501,0.08164965809249207
-0.08583521303836891,-0.05358623284000354,0.08164965809249312
-0.038360837585723846,-0.053730567217267884,0.08164965809249242
-0.0024499055094850306,-0.05380744473192329,0.08164965809249211
-0.058737356631929145,-0.053661052699631555,0.0816496580924927
-0.12124657891225617,-0.05348474000862056,0.08164965809249349
-0.14262117182984588,-0.05334800191988791,0.08164965809249428
-0.11788286026006693,-0.0534841451368007,0.08164965809249357
-0.04082349525422807,-0.053731548013419304,0.08164965809249236
-0.1335540448196315,-0.05342224037394492,0.08164965809249383
-0.16644448906168358,-0.052627192958991764,0.08164965809249768
-0.1264055955849535,-0.05346952397181448,0.08164965809249362
-0.11370586782458252,-0.05351996825360835,0.08164965809249342
-0.11585403922517584,-0.05351780191699143,0.08164965809249333
-0.06408889473085796,-0.053671746454086094,0.08164965809249274
-0.16483274732102224,-0.051290839004017076,0.08164965809250421
-0.1258016460059352,-0.05347530353243827,0.08164965809249362
0.11437325336286554,-0.053939648583128,0.08164965809249157
0.007514478913540283,-0.05381389666854417,0.081649658092492
0.1339486586295364,-0.0539559607638928,0.08164965809249158
0.07185435721431434,-0.053895775475601995,0.0816496580924917
0.10828101313901414,-0.05393451024079947,0.08164965809249151
0.161952414172741,-0.05397789602641707,0.08164965809249147
-0.098382712727035,-0.05344814127757288,0.08164965809249365
0.14918193059633517,-0.053967515154674225,0.08164965809249156
0.0972661846688307,-0.05392029792790202,0.0816496580924916
0.14440146749792587,-0.05396452990841998,0.08164965809249151
0.059596670949257496,-0.05388253765757268,0.08164965809249175
0.05310238162892784,-0.053874812906486984,0.08164965809249183
0.1047066646254901,-0.05393090834000839,0.0816496580924916
-0.0005066081632508555,-0.05379479287301647,0.0816496580924921
0.029023509752236547,-0.053839395025898684,0.08164965809249197
0.08705003090669282,-0.053912908613374624,0.08164965809249167
0.07891569229368804,-0.05390414391942894,0.08164965809249164
0.1628237884276491,-0.053978614114289176,0.08164965809249143
0.1628966289400347,-0.05397847539588725,0.08164965809249143
-0.012697666251951525,-0.05376970271846546,0.08164965809249222
0.12022130077932143,-0.05394493708747227,0.08164965809249156
-0.008857201272265407,-0.05377839353727187,0.08164965809249221
0.16213695182604976,-0.05397790477919053,0.08164965809249147
0.009474972800471196,-0.05381993841407669,0.081649658092492
0.11326205176138,-0.05393891454342069,0.08164965809249154
0.13819948193377637,-0.05395864784186326,0.08164965809249154
-0.00084972678373121,-0.05380502821645739,0.08164965809249208
0.0036056895100851235,-0.053811494572761846,0.08164965809249201
0.08728282407703421,-0.053912901860486494,0.0816496580924917
0.1241915032744284,-0.053945375756983764,0.08164965809249157
0.1467098315820067,-0.053965471133231024,0.08164965809249154
