0,1,2
0.0,0.0,0.14142135623730853
0.0,0.0,0.14142135623731092
0.0,0.0,0.14142135623731122
0.0,0.0,0.14142135623731117
0.0,0.0,0.1414213562373088
0.0,0.0,0.14142135623730828
0.0,0.0,0.14142135623731011
0.0,0.0,0.14142135623730911
0.0,0.0,0.14142135623731147
0.0,0.0,0.14142135623731086
0.0,0.0,0.14142135623730828
0.0,0.0,0.14142135623731006
0.0,0.0,0.14142135623731092
0.0,0.0,0.14142135623731128
0.0,0.0,0.1414213562373084
0.0,0.0,0.14142135623730823
0.0,0.0,0.14142135623730823
0.0,0.0,0.14142135623730845
0.0,0.0,0.14142135623730812
0.0,0.0,0.14142135623730853
0.0,0.0,0.14142135623730856
0.0,0.0,0.14142135623730842
0.0,0.0,0.1414213562373098
0.0,0.0,0.14142135623730873
0.0,0.0,0.14142135623731011
0.0,0.0,0.14142135623731023
0.0,0.0,0.14142135623730867
0.0,0.0,0.1414213562373086
0.0,0.0,0.14142135623730864
0.0,0.0,0.14142135623731092
0.0,0.0,0.1414213562373109
0.0,0.0,0.14142135623730864
0.0,0.0,0.14142135623730845
0.0,0.0,0.1414213562373083
0.0,0.0,0.14142135623731086
0.0,0.0,0.14142135623730964
0.0,0.0,0.1414213562373084
0.0,0.0,0.1414213562373088
0.0,0.0,0.14142135623731147
0.0,0.0,0.14142135623730911
0.0,0.0,0.14142135623730864
0.0,0.0,0.14142135623731095
0.0,0.0,0.14142135623731122
0.0,0.0,0.1414213562373088
0.0,0.0,0.14142135623730845
0.0,0.0,0.14142135623731092
0.0,0.0,0.1414213562373084
0.0,0.0,0.14142135623731136
0.0,0.0,0.1414213562373083
0.0,0.0,0.14142135623730898
-0.009691173740620678,0.10000000000000005,0.0
0.01339995095412468,0.10000000000000013,0.0
-0.012386207986503972,0.1000000000000001,0.0
0.05606919719622407,0.10000000000000028,0.0
0.008499159747308707,0.10000000000000005,0.0
0.04164701789053882,0.10000000000000032,0.0
0.009161694549287988,0.10000000000000016,0.0
0.05843975854461776,0.10000000000000067,0.0
0.007381166103251957,0.1,0.0
0.05614750623974956,0.10000000000000027,0.0
0.057958513902698974,0.10000000000000046,0.0
0.04049225408753624,0.1000000000000001,0.0
0.048727692991935356,0.10000000000000024,0.0
0.010622813408295769,0.10000000000000034,0.0
0.056095106696645,0.10000000000000027,0.0
0.007265511448651182,0.10000000000000021,0.0
0.041692977131963335,0.1,0.0
0.053256953638363816,0.10000000000000024,0.0
0.0053054401031366345,0.10000000000000023,0.0
0.05603073644627461,0.10000000000000035,0.0
0.008515503954932908,0.10000000000000006,0.0
0.04517703026406706,0.1000000000000004,0.0
